Y,F2,F24,F16,F4,F22,F10,F7,F19,F6,F5,F17
1,25575,84971,242854,43,130500,128299,303218,118832,1000,119193,119542
1,2647,54520,121648,43,130599,138325,315517,119703,1000,120064,120763
1,120151,53441,313600,44,129634,138724,143819,120467,1000,127829,128527
1,58902,51133,146394,40,127684,138444,143302,119703,3000,120447,121144
1,1834,12990,132758,40,130556,128412,303218,118832,1000,121563,121911
1,49422,34123,287290,49,128218,138341,142893,119703,12000,128612,129311
1,41804,41407,128618,42,137677,128385,130937,118832,2000,119510,119857
1,94862,44006,123490,39,130166,127968,133919,118832,2000,122492,122839
1,936,85007,189388,37,127007,128299,130594,118832,10000,119853,120201
1,4604,14811,122002,47,127134,138298,315517,119703,1000,120021,120720
1,3001,12062,119777,51,127249,128342,303218,118832,1000,119193,119542
1,1975,14811,308207,38,126686,138298,143241,119703,1000,122304,123002
1,3875,53034,122190,43,128544,138223,315517,119703,5000,120064,120763
1,50847,47473,155168,36,127843,139089,315517,120804,2000,120021,120720
1,16705,33263,283185,39,127134,138341,333172,119703,1000,120521,121219
1,5012,35460,281314,45,127063,128299,320873,118832,2000,119650,119998
1,17282,51051,253863,41,127374,128299,261917,118832,1000,119332,119680
1,3041,43367,242854,43,130561,128342,303218,118832,13000,118779,119126
1,16004,13989,244725,43,133562,138298,315517,119703,1000,120064,120763
1,14816,96879,128356,40,127295,128385,16972,118832,1000,122467,122815
1,5508,29488,120513,39,14037,127961,130942,118832,1000,119515,119862
1,4582,17014,121648,34,128937,138444,315517,119703,2000,119650,120347
1,70080,37286,119777,35,127295,128385,303218,118832,10000,118779,119126
1,70080,43867,119777,44,127295,128385,303218,118832,34000,118779,119126
1,27910,46782,285477,52,126504,137977,44319,119720,1000,120312,121010
1,4431,13812,292749,40,127528,128342,303218,118832,1000,119193,119542
1,6253,24135,313493,37,126986,128342,130630,118832,1000,119203,308245
1,7118,90487,124058,37,128544,138223,333172,119703,2000,120429,121127
1,5243,34411,313493,45,127007,128342,130723,118832,3000,120879,121227
1,23148,54015,121648,41,127255,139690,144293,121433,1000,124711,125409
1,13882,10109,246715,35,132407,128445,130937,118832,2000,120722,121070
1,7113,27444,140582,37,128943,138223,143693,119703,1000,120838,121535
1,8105,38285,121648,43,130288,138384,315517,119703,3000,120064,120763
1,4654,9853,132005,32,127730,127902,130752,118773,1000,121825,122173
1,55622,35548,119826,37,126444,128023,130186,118894,1000,118759,119106
1,34496,42126,283185,40,127023,138211,333172,119954,1000,120429,121127
1,57815,24073,308275,34,178448,129596,130630,120467,1000,120800,121149
1,1049,32566,121648,38,128544,138223,315517,119703,1000,120064,120763
1,7784,48109,195515,48,127172,128256,305094,119127,1000,127556,127905
1,3893,44091,119777,48,128867,128326,303218,118832,4000,119193,119542
1,1030,24068,119777,47,128473,128224,303218,118832,1000,119193,119542
1,31875,28050,283606,36,126469,127929,32020,118800,1000,119441,119789
1,25636,25491,123931,45,126869,128326,303218,118832,1000,122933,123281
1,5414,34964,119777,31,128542,128342,303218,118832,2000,119193,119542
1,15782,51230,160261,41,127911,128025,130966,92132,1000,119938,120286
1,1371,47225,234572,43,127530,137960,315517,119703,1000,121693,122391
1,7357,25486,132755,40,126909,128299,130662,118832,1000,125067,125415
1,56700,34126,124733,41,127127,137901,142996,119644,1000,122734,123432
1,18151,88278,287977,39,127172,128573,305094,119444,1000,119868,120216
1,7053,42053,121648,37,127801,138298,315517,119703,17000,120064,120763
1,4412,83892,315443,25,128967,138341,143022,119703,1000,122088,122786
1,311122,30428,121655,41,126504,137925,142485,119668,1000,119630,120327
0,16281,41336,121648,39,128938,138050,315517,119703,1000,120528,121226
1,4505,28414,121648,36,128588,138411,315517,119703,1000,120064,120763
1,8065,89299,133876,40,133568,137901,143051,119644,5000,122696,123394
1,807,50194,133876,43,127801,138298,143051,119703,1000,120491,121189
1,34626,25328,127077,48,126869,128326,303218,118832,1000,119193,119542
0,83272,97595,129192,32,126427,128163,32020,119034,1000,119441,119789
0,69243,41535,119777,44,127370,128051,303218,118832,2000,119193,119542
1,7510,24201,119925,50,134468,128224,130186,118832,1000,118926,119275
1,4601,12990,242854,51,128919,128412,303218,118832,4000,119657,120005
1,4412,36129,136461,36,128967,138341,142929,119703,2000,120074,309466
1,85493,90038,119777,42,128959,128299,303218,118832,1000,119193,119542
1,7496,53739,227450,36,131292,137952,333172,6852,2000,120429,121127
1,804,45060,121648,46,127057,138341,315517,119703,1000,120064,120763
1,71207,80363,170236,36,127295,128385,130504,118832,2000,119190,119539
1,6101,53000,242854,41,130773,127961,303218,118832,1000,118779,119126
1,19720,42779,119750,47,126427,128269,32020,119140,9000,118751,119100
1,4236,27125,121648,40,127023,138223,315517,119703,1000,120064,120763
1,5427,89313,119777,38,128542,128342,303218,118832,4000,119193,119542
1,5035,26177,315364,38,128218,138341,142929,119703,1000,120074,309466
1,7429,36493,132005,43,127295,128385,130752,118832,2000,119325,119672
1,21074,43290,261694,40,28286,137967,142485,119703,4000,119715,182173
1,4946,13989,226867,44,127078,138298,143022,119703,2000,120578,121276
1,5340,47868,276824,39,127255,139881,144293,120400,2000,176135,176833
1,5606,42119,284530,49,126565,139279,317393,121022,1000,120824,283230
1,61099,46403,306853,45,128988,138444,143236,119703,5000,121593,122291
1,70179,88716,122701,47,127255,137901,144293,119644,2000,161531,162229
1,95446,42476,119777,48,126751,128025,303218,92132,2000,119193,119542
1,28285,50056,164053,36,127013,128462,130766,119186,1000,120045,120393
1,2628,25443,170236,33,130528,128326,130504,118832,1000,119190,119539
1,6789,49020,299937,41,15274,127968,19024,118832,8000,121400,121748
1,6259,91455,121648,37,128716,138050,315517,119703,1000,119650,120347
1,58934,36424,119777,38,126940,128326,303218,118832,1000,119657,120005
1,49790,49374,128180,53,127295,128025,130752,92132,1000,119325,119672
0,49611,17679,122701,40,127011,138050,143558,119703,1000,122516,123215
1,13153,36219,139796,43,129084,128224,130186,118832,1000,118844,180952
1,57617,37797,119750,42,126427,127890,32020,118761,3000,118751,119100
1,15664,28208,284530,40,127877,139254,317393,119703,1000,120824,283230
1,59267,28208,284530,33,126565,139279,317393,121022,1000,120824,283230
1,7596,25299,119777,39,129271,128342,303218,118832,12000,119657,120005
1,5158,25011,170236,45,130259,129090,130504,119933,4000,120835,121183
1,16992,24049,119777,31,127730,128299,303218,118832,1000,118779,119126
0,1745,42376,120239,47,127056,127902,130186,118773,1000,118901,119249
1,11342,30873,232929,33,126540,137928,145667,119671,2000,122812,123509
1,17777,12990,122187,39,130556,128412,320873,118832,1000,119558,119906
1,4533,81332,119777,37,128373,128224,303218,118832,5000,119193,119542
1,3563,26579,126591,34,128943,138223,143693,119703,1000,124592,125291
1,4399,83697,283185,34,135575,138341,333172,119703,1000,120521,121219
1,3752,87575,306928,40,128608,128299,134215,118832,1000,124543,124891
1,4840,11139,128738,35,133069,138223,143819,119703,4000,123766,124464
1,5529,84046,119777,36,128910,128385,303218,118832,2000,118779,119126
1,13849,14811,124433,36,126940,138223,315517,119703,2000,122434,123132
1,46545,84737,119784,48,126433,128200,130186,119071,2000,118759,119106
1,1177,11251,121648,38,126972,137960,315517,119703,1000,119650,120347
1,14898,24014,121621,42,126498,137889,44319,119632,1000,119622,120321
1,2307,26934,122701,45,286313,138411,143558,119703,3000,120703,121400
1,3926,84348,144582,42,130288,138384,143360,119703,313000,124294,124993
1,86317,102753,119777,36,128867,128326,303218,118832,1000,118779,119126
1,242,17057,121648,45,127366,138384,315517,119703,1000,120064,120763
1,2146,25839,297871,38,129314,138005,143241,119748,1000,120386,121083
1,7844,50467,128604,31,127138,138325,295086,119703,1000,121841,122539
1,112660,13812,119777,42,127852,129301,303218,120172,1000,118779,119126
1,8625,89847,242854,45,126952,128224,303218,118832,1000,118779,119126
1,7728,24853,120677,38,126494,128040,305094,118773,3000,119147,119495
1,2413,89457,129031,36,131604,128299,130723,118832,1000,119707,120055
1,7106,94152,121648,42,132464,138384,315517,119703,1000,119650,120347
1,133910,49020,119777,46,128056,128025,303218,92132,1000,118779,119126
1,7844,84012,128604,29,127138,138325,295086,119703,2000,121841,122539
1,1972,321183,132648,37,127050,127961,130803,118832,1000,119376,119723
1,7112,37806,121778,45,152151,139089,315517,120804,2000,119650,120347
1,4858,89228,308502,38,128218,138341,142893,119703,1000,120724,121422
1,60810,34378,312479,32,130243,128326,130630,118832,1000,119203,308245
1,53375,10985,164285,46,130835,137960,315517,119703,1000,120528,121226
1,15420,90346,303786,42,135788,138341,142996,119703,1000,120141,120838
1,1259,89228,259910,43,128791,138325,142996,119703,12000,122391,123089
1,4585,16114,289222,42,127063,128299,303218,118832,1000,118779,119126
0,16042,84072,313312,37,128533,128299,130697,118832,1000,121520,121868
1,8133,70371,119777,36,126751,128025,303218,92132,1000,118779,119126
1,20188,48462,281314,36,129075,128412,320873,118832,3000,131729,132078
1,46261,30939,124695,30,126998,138325,143051,119703,5000,122696,123394
1,53232,40990,120439,37,126557,128095,32020,118966,15000,119441,119789
1,22871,87082,128618,40,127445,128385,130937,118832,1000,119510,119857
1,57534,46776,119757,44,126469,128120,32020,118991,1000,118751,119100
1,54655,51779,121648,45,127441,138050,315517,119703,5000,120064,120763
1,7290,16826,121648,36,127023,138223,315517,119703,1000,119650,120347
1,71405,51168,123744,34,127071,128385,303218,118832,11000,119657,120005
1,25274,14811,283185,37,127530,137960,333172,119703,1000,120521,121219
1,32494,96426,121648,33,126940,138325,315517,119703,2000,120064,120763
1,58867,106652,127609,33,127041,128326,130752,118832,4000,119325,119672
1,23365,88144,281314,39,127957,128051,320873,118832,1000,119558,119906
1,7039,51222,119777,37,127332,128299,303218,118832,1000,119193,119542
1,1587,32527,121796,44,131793,138223,142485,119703,1000,119797,120496
1,46513,90275,121648,47,128791,137901,315517,119644,4000,119650,120347
1,2855,82198,302007,38,127180,128887,130723,119758,1000,119296,119643
1,50206,36566,121639,39,126515,138578,142485,119954,1000,119640,120338
1,7019,25047,121648,48,127403,138298,315517,119703,3000,119650,120347
1,119387,42406,137787,44,127142,138384,27728,119703,6000,131305,132003
1,21180,47528,119768,38,126557,128095,32020,118966,2000,118751,119100
1,56763,37286,119777,46,126751,128315,303218,119186,3000,118779,119126
1,54285,26639,310141,32,129179,138325,143241,119703,16000,120386,121083
1,4412,88699,303878,34,128967,138341,143022,119703,2000,120167,120864
1,7773,84924,127454,44,127105,128573,305094,119444,1000,118819,119167
1,14873,122178,155673,43,132268,128299,130752,118832,1000,119325,119672
1,1080,36944,310141,42,130209,138325,143241,119703,1000,126630,127328
0,13913,89698,244724,43,127024,138384,143241,119703,1000,120585,121283
1,267,16680,119777,42,126952,128224,303218,118832,1000,119193,119542
1,2735,44639,143800,24,127528,128290,130723,119161,1000,121217,121565
1,5145,27319,237456,39,127015,138298,142996,119703,1000,120141,120838
1,14598,35567,119768,46,126444,128579,130186,119083,2000,118769,119117
1,53375,44713,164285,35,130835,137960,315517,119703,6000,120528,121226
1,3986,14811,241473,38,126972,137960,333172,119703,1000,120429,121127
1,94532,37062,121697,41,126515,137952,142485,6852,1000,119630,120327
1,2686,86697,136473,31,129146,138411,143051,119703,1000,120491,121189
1,16603,28518,308207,42,129179,138325,143241,119703,2000,122361,123060
1,8266,44463,128144,37,129925,138298,315517,119703,75000,120528,121226
1,18250,53759,204689,52,127312,138384,143051,119703,1000,120196,120893
1,3071,83687,133888,37,129212,128224,130942,118832,1000,125759,126107
1,15941,90777,125551,34,126673,138050,143236,119703,2000,120381,121078
1,17010,52221,121648,48,133562,138298,315517,119703,1000,120064,120763
1,125484,52920,127338,27,128720,127902,131305,118773,1000,119878,120225
1,17007,42443,130051,46,133562,138024,143051,93003,2000,122696,123394
1,7808,42460,122412,46,126494,128573,305094,119444,1000,118819,119167
1,71198,24490,121628,36,126561,137909,44319,119652,2000,119622,120321
1,19918,43778,121639,46,126561,138005,44319,119748,2000,119622,120321
1,15649,48401,121106,36,127172,129427,305094,119127,1000,119868,120216
1,3060,17113,244725,40,130632,138341,315517,119703,1000,119650,120347
1,52518,48858,121639,38,126498,137982,44319,119725,2000,119622,120321
1,9415,30408,121655,38,126504,137909,142485,119652,4000,119630,120327
1,52142,15248,143927,46,90096,138594,143022,120337,1000,120578,121276
1,131478,52221,303878,42,126912,138341,143022,119703,2000,120167,120864
1,17345,85693,119777,42,127233,128445,303218,118832,1000,119193,119542
1,4987,36129,307459,37,128218,138341,143022,119703,1000,122088,122786
1,1253,35367,209047,38,127127,137901,143604,119644,2000,121273,121971
1,61053,92515,197845,32,127217,139595,143022,121338,1000,122533,123231
1,70282,41407,281314,51,129271,128342,320873,118832,1000,119650,119998
1,5290,91486,192113,42,128746,138886,142893,120629,1000,120724,121422
0,17628,46024,124111,40,126433,128006,32020,118877,1000,118751,119100
1,20400,40142,119777,42,133491,128299,303218,118832,23000,118779,119126
1,71419,54761,269823,33,126612,128025,130966,92132,1000,136988,137336
1,136,36532,134905,45,150765,139919,29271,121662,2000,123338,124036
1,53168,31799,122862,39,137484,127902,130697,118773,1000,121863,122211
1,7569,49209,119777,41,127416,128051,303218,118832,25000,119193,119542
1,252270,10157,306928,40,126986,127902,134215,118773,1000,123002,123350
1,3973,51448,303000,40,126565,137942,317393,119685,1000,120018,120716
1,99706,44652,136337,40,127321,138444,143302,119703,10000,121331,122029
1,22890,90912,186495,36,127516,138384,143236,119703,2000,121593,122291
1,1158,49722,119777,40,126901,128212,303218,119083,10000,119193,119542
1,16860,13989,257097,46,148496,138341,146630,119703,2000,123775,124472
1,7702,48401,129294,46,127172,128573,305094,119444,2000,127556,127905
1,7090,52339,119777,42,126901,127961,303218,118832,5000,118779,119126
1,5779,44698,283185,44,129179,138325,333172,119703,2000,120429,121127
1,50556,46871,133565,46,126469,128953,32020,119824,1000,119441,119789
0,4598,91646,219409,39,127195,138168,143236,119911,27000,120381,121078
1,14692,88229,122748,39,126469,128490,32020,12017,1000,119441,119789
1,8769,51222,119768,44,126427,127932,32020,118803,1000,118751,119100
1,17852,108603,306928,42,133274,127902,132817,118773,2000,123918,124266
1,139630,37866,183568,35,128401,138039,144382,119644,2000,132223,132921
1,134837,89159,282659,45,126494,131005,305094,121876,1000,119953,282009
1,4529,92406,242854,36,127730,128299,303218,118832,1000,119193,119542
1,813,10140,119777,40,129100,128224,303218,118832,2000,118779,119126
1,1960,41807,121648,35,127403,137901,315517,119644,1000,120064,120763
1,3112,55580,301308,29,129297,137960,143022,119703,1000,123811,124509
1,16083,45138,129821,32,129297,137960,143022,119703,3000,123811,124509
1,4602,43665,119777,42,128846,128299,303218,118832,2000,119193,119542
1,5779,17057,283185,35,129179,138325,333172,119703,5000,120429,121127
1,17236,89941,182320,43,128575,128299,131259,118832,1000,124609,124958
1,17264,35865,138286,43,126912,138341,142929,119703,63000,121671,122370
1,61,13812,131821,42,128471,129920,303218,120791,1000,118779,119126
1,17568,32457,119777,41,127233,128445,303218,118832,1000,119193,119542
1,52874,83894,176316,38,130498,128051,282787,118832,1000,119080,119428
1,65729,87448,119750,33,126427,128003,32020,118874,1000,118751,119100
1,7017,34877,242854,43,130296,128342,303218,118832,1000,119193,119542
1,51244,44087,308270,43,126869,128326,130942,118832,5000,119515,119862
1,223,89806,148985,35,127295,128385,303218,118832,8000,119657,120005
1,7407,45458,241523,48,127295,128385,130752,118832,2000,119620,119968
1,4060,113647,244725,48,127684,138444,315517,119703,9000,119650,120347
1,2628,10145,119777,38,130528,128326,303218,118832,1000,119193,119542
