Y,F2,F3,F4,F5,F6,F7,F8,F10,F11,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24
1,242179,0,38,119650,1000,315517,1,145713,1,1,121648,120347,1,127456,1,1,127134,1,90730
1,15842,0,38,121464,1000,131394,1,128224,1,1,122195,121812,1,118832,1,1,128872,1,25580
0,15528,0,40,118819,1000,305094,1,128169,1,1,312714,119167,1,119040,1,1,134406,1,44588
1,5262,0,36,119193,3000,303218,1,128342,1,2,242854,119542,1,118832,1,1,128147,1,84971
1,1446,0,30,120703,4000,143558,1,138298,1,1,122701,121400,1,119703,1,1,127057,1,14811
1,12025,0,37,119622,17000,44319,1,138741,1,1,121639,120321,1,120484,1,1,126561,1,47787
1,36181,0,32,120429,1000,333172,1,138298,1,1,130039,121127,1,119703,1,1,133436,1,88691
0,15449,0,33,121593,6000,143236,1,138341,1,1,173769,122291,1,119703,1,1,136325,1,13205
1,239,0,38,119193,1000,303218,1,128412,1,1,152229,119542,1,118832,1,1,128919,1,43212
1,52123,0,39,119296,1000,130723,1,128595,1,1,150969,119643,1,119466,1,1,90025,1,14249
1,7030,0,40,119650,50000,315517,1,138341,1,1,244725,120347,1,119703,1,1,127134,1,85970
1,1605,0,37,120064,1000,315517,1,138298,1,1,121648,120763,1,119703,1,1,129030,1,90617
1,34863,0,39,120064,2000,315517,1,138176,1,1,121648,120763,1,120297,1,1,126940,1,45060
1,7557,0,32,119650,1000,315517,1,138341,1,1,244725,120347,1,119703,1,1,133345,1,49507
0,118188,0,52,122734,8000,142996,1,138078,1,1,131344,123432,1,119821,1,1,126498,1,54013
1,15453,0,42,120822,7000,303218,1,128342,1,1,133141,121170,1,118832,1,1,130848,1,10104
1,87947,0,36,122696,1000,143051,1,138024,1,1,130051,123394,2,93003,1,1,126647,1,105517
1,6773,0,36,124034,2000,31323,1,137967,1,1,272508,124732,1,119703,1,1,15345,1,26579
1,13760,0,34,118759,3000,130186,1,127939,1,1,119784,119106,1,118800,1,1,126490,1,47261
1,5441,0,43,123918,1000,132817,1,128326,1,2,124978,124266,1,118832,1,1,126940,1,53859
1,2854,0,45,118819,2000,305094,1,128169,1,1,171157,119167,1,119040,1,1,127105,1,31418
1,48,0,37,119657,1000,303218,1,128412,1,1,119777,120005,1,118832,1,1,128919,1,84857
1,5748,0,41,125178,2000,131061,1,128445,1,2,133874,125526,1,118832,1,1,127233,1,49206
1,15683,0,39,123873,3000,146514,1,138341,1,2,143326,124571,1,119703,1,1,128416,1,89435
0,17746,0,37,119190,1000,130504,1,128445,1,1,170236,119539,1,118832,1,1,128535,1,29472
1,70282,0,43,119396,1000,130630,1,128342,1,1,313493,119744,2,118832,1,1,126986,1,32634
1,8821,0,40,119797,1000,142485,1,138298,1,1,121796,120496,1,119703,1,1,128510,2,288529
1,2747,0,38,120141,1000,142996,1,138289,1,1,312004,120838,1,120032,1,1,129443,1,40965
1,67344,0,38,119441,1000,32020,1,127910,1,1,199911,119789,1,118781,1,1,126461,1,25337
1,44040,0,35,119193,4000,303218,1,127961,1,1,162414,119542,1,118832,1,1,130764,1,42149
1,108905,0,41,119650,2000,315517,1,139089,1,1,121648,120347,1,120804,1,1,128917,1,51778
1,7113,0,35,120838,1000,143693,1,138223,1,1,128094,121535,1,119703,1,1,128661,1,32407
1,4432,0,40,120167,1000,143022,1,138298,1,1,154569,120864,1,119703,1,1,127217,1,37484
1,79137,0,40,120809,1000,143265,1,138024,1,1,162132,121507,2,93003,1,1,127982,1,27444
1,44099,0,33,120528,1000,315517,1,137960,1,1,121648,121226,1,119703,1,1,127530,1,91433
1,27232,0,43,119396,15000,130630,1,128385,1,1,312479,119744,1,118832,1,1,133565,1,89091
1,4126,0,37,120010,1000,130773,1,128887,1,1,139821,120358,1,119758,1,1,127685,1,10109
1,6089,0,36,119193,1000,303218,1,128412,1,1,120319,119542,1,118832,1,1,130556,1,31043
1,49592,0,46,118779,1000,303218,1,128326,1,1,119777,119126,1,118832,1,1,126940,1,89616
1,31869,0,36,118751,1000,32020,1,41009,1,1,119757,119100,1,119056,1,1,126490,1,49914
1,15477,0,34,123002,1000,134215,1,128169,1,1,183101,123350,1,119040,1,1,128345,1,52605
1,55684,0,42,119953,1000,305094,1,128040,1,1,132784,282009,1,118773,1,1,127105,1,24852
1,4537,1,44,120064,33000,315517,1,138050,1,1,244725,120763,1,119703,1,1,127501,1,50574
1,111707,0,42,120429,1000,333172,1,137960,1,1,124058,121127,1,119703,1,1,126972,1,35701
1,69243,0,37,118779,4000,303218,1,128051,1,1,119777,119126,1,118832,1,1,127370,1,84971
1,5919,0,40,119622,2000,44319,1,137875,1,1,121621,120321,1,119618,1,1,126498,1,33317
0,53258,0,53,118751,1000,32020,1,127876,1,1,119750,119100,1,118747,1,1,126427,1,36887
1,100584,0,37,125414,3000,146514,1,138211,1,1,235814,126112,1,119954,1,1,127756,1,50075
1,761,0,42,119657,4000,303218,1,128342,1,1,119777,120005,1,118832,1,1,129271,1,10056
1,3704,0,34,119797,1000,142485,1,137999,1,1,315003,120496,1,119742,1,1,126498,1,37260
1,124962,0,37,120064,23000,315517,1,138223,1,1,244725,120763,1,119703,1,1,130893,1,28609
1,3350,0,42,119657,1000,303218,1,128342,1,1,123744,120005,1,118832,1,1,130296,1,16680
1,819,0,41,120064,1000,315517,1,138411,1,1,121648,120763,1,119703,1,1,136142,1,113966
1,70223,0,39,120634,1000,142996,1,137967,1,1,206614,121332,2,119703,1,1,28286,1,13260
1,15579,0,33,120141,2000,142996,1,138298,1,1,303786,120838,1,119703,1,1,127015,1,34101
1,7557,0,38,120528,2000,315517,1,138341,1,1,121648,121226,1,119703,1,1,133345,1,49509
1,1067,0,38,120106,1000,142961,1,138341,1,1,122104,120803,1,119703,1,1,129342,1,89499
1,15842,0,39,121464,1000,131394,1,128224,1,1,122195,121812,1,118832,1,1,128872,1,27200
1,21716,0,39,119067,1000,130186,1,128192,1,1,120066,119415,1,119063,1,1,126444,1,82859
1,1830,0,34,119657,1000,303218,1,128412,1,2,125591,120005,1,118832,1,1,130556,1,32233
1,5145,0,44,120141,4000,142996,1,138298,1,1,237456,120838,1,119703,1,1,127015,1,37218
1,3288,0,42,120970,1000,282787,1,128224,1,8,125655,121318,1,118832,1,1,128330,1,84020
1,5348,0,38,119558,9000,320873,1,128051,1,1,281314,119906,1,118832,1,1,127416,1,14901
1,5565,0,36,120724,2000,142893,1,138886,1,1,122723,121422,1,120629,1,1,127599,1,33633
1,3249,0,36,121095,2000,27728,1,138384,1,1,127159,121793,1,119703,1,1,127142,1,52167
1,65525,0,44,119657,1000,303218,1,128000,1,1,119777,120005,1,118871,1,1,127730,1,32301
1,49664,0,42,132668,2000,131994,1,129691,1,1,254701,133016,1,120562,1,1,127184,1,47564
1,85482,0,37,119630,1000,142485,1,138078,1,1,121919,120327,1,119821,1,1,126498,1,48855
1,59802,0,32,125896,1000,143022,1,138384,1,1,308371,126594,1,119703,1,1,130581,1,11108
1,1158,0,41,119193,2000,303218,1,127961,1,3,119777,119542,1,118832,1,1,126901,1,49722
1,56076,0,42,119785,1000,130723,1,128212,1,4,311162,120133,1,119083,1,1,127007,1,43402
1,46850,0,38,120771,1000,32092,1,127989,1,1,131068,121120,1,118860,1,1,127359,1,34553
1,2735,0,40,121217,1000,130723,1,128290,1,1,143800,121565,1,119161,1,1,127528,1,36485
1,4657,0,47,119650,1000,315517,1,138298,1,1,183825,120347,1,119703,1,1,127801,1,52747
1,4990,0,34,122088,1000,143022,1,138341,1,1,314739,122786,2,119703,1,1,127531,1,288529
1,28293,0,37,119193,1000,303218,1,128462,1,1,127077,119542,1,119186,1,2,131638,1,84369
1,1940,0,38,120429,1000,333172,1,138341,1,2,124058,121127,1,119703,1,1,127134,1,50145
1,15813,0,28,118917,170000,282787,1,129090,1,1,119915,119264,1,119933,1,1,126591,1,37452
1,25010,0,48,119974,16000,274216,1,138024,1,1,123814,275750,1,93003,2,1,126849,1,50019
0,70609,0,41,119690,21000,317393,1,138581,1,2,121688,120388,1,120324,1,1,126565,1,87436
1,51393,0,41,119938,1000,130966,1,128212,1,2,217843,120286,1,119083,1,1,127233,1,44665
1,14390,0,45,120312,6000,44319,1,137952,1,1,285477,121010,2,6852,1,1,126515,1,27444
1,52332,0,43,120800,1000,130630,1,128299,1,1,221700,121149,1,118832,1,1,126850,1,32602
1,20144,0,39,122940,1000,130723,1,128385,1,1,121936,123288,1,118832,2,1,129226,1,34372
1,7040,0,41,119193,1000,303218,1,129090,1,1,119777,119542,1,119933,1,1,127084,1,52386
1,25649,0,43,119167,1000,130594,1,128342,1,1,120173,119514,1,118832,1,2,128840,1,34417
1,6250,0,43,121390,2000,132817,2,128342,1,1,187844,121737,1,118832,1,1,126986,1,25776
1,53385,0,43,120141,1000,142996,1,137967,1,1,125936,120838,1,119703,1,1,127590,1,49532
1,56781,0,41,120381,1000,143236,1,138384,1,1,314331,121078,1,119703,1,1,127255,1,83241
1,808,0,38,120064,1000,315517,1,138298,1,1,122190,120763,1,119703,1,1,129342,1,14741
1,5348,0,40,119558,1000,320873,1,128051,1,1,281314,119906,1,118832,1,1,127416,1,83891
1,2612,0,41,129102,8000,16972,1,128299,1,1,304701,129451,1,118832,1,1,128959,1,96823
0,27776,0,45,118751,1000,32020,1,128006,1,1,119768,119100,1,118877,1,1,126490,1,23015
1,7429,0,45,119620,16000,130752,1,128385,1,1,154178,119968,1,118832,1,1,127295,1,48461
1,34649,0,33,120064,1000,315517,1,138325,1,2,121648,120763,1,119703,1,1,126940,1,50998
1,71409,0,32,119150,2000,303218,1,128385,1,1,197095,119499,1,118832,1,2,127071,1,90527
1,15079,0,40,118779,1000,303218,1,128025,1,1,119777,119126,1,92132,1,1,128056,1,24196
1,1849,0,35,122434,1000,315517,1,138411,1,1,305172,123132,1,119703,1,1,130627,1,36970
1,870,0,38,122467,9000,16972,1,127961,1,1,304701,122815,1,118832,1,1,130764,1,9814
1,49061,0,43,119797,1000,142485,1,165246,1,1,136583,120496,1,134581,1,1,127172,1,44968
0,2855,1,45,121217,1000,130723,1,128887,1,1,305588,121565,1,119758,1,1,127180,1,34368
1,70165,0,47,120578,2000,143022,1,138594,1,1,157563,121276,1,120337,1,1,90096,1,52221
1,5206,1,35,120724,1000,142893,1,139595,1,1,156865,121422,1,121338,1,1,127217,1,27444
1,49011,0,37,118917,1000,282787,1,136918,1,1,119914,119264,1,127789,1,1,126591,1,35130
1,84755,0,41,122355,2000,274216,1,138223,1,1,225025,123053,1,119703,1,1,130336,1,51133
1,3659,0,45,120578,1000,143022,1,138298,1,1,226867,121276,1,119703,1,1,127078,1,13989
1,1349,0,46,119620,1000,130752,1,128224,1,1,132005,119968,1,118832,1,1,126952,1,44375
1,7953,0,35,118779,1000,303218,1,128051,1,1,119777,119126,1,118832,1,1,129088,1,88195
1,30570,0,39,124789,2000,145116,1,138024,1,1,126849,125487,1,93003,1,1,128127,2,90786
1,1856,0,38,120722,1000,130937,1,128385,1,1,246715,121070,1,118832,1,1,127445,1,87082
1,7039,0,33,119657,1000,303218,1,128299,1,1,289497,120005,1,118832,1,1,127332,1,39515
0,16000,0,44,119558,1000,320873,1,128412,1,1,122187,119906,2,118832,1,1,131552,1,32233
1,50490,0,47,118759,1000,130186,1,128079,1,1,120048,119106,1,118950,1,1,126427,1,53013
1,49979,0,41,119193,1000,303218,1,128224,1,1,119777,119542,1,118832,1,1,126952,1,35130
1,3660,0,38,120074,1000,142929,1,138341,1,1,310146,309466,1,119703,1,1,130367,1,28554
1,16102,0,39,120281,1000,333172,1,138223,1,1,136541,120978,1,119703,1,1,129171,1,33232
1,71999,0,47,119622,1000,44319,1,137931,1,1,126050,120321,1,119674,1,1,126498,1,88447
1,15645,0,45,119953,1000,305094,1,129255,1,1,282659,282009,1,118832,1,1,127806,1,24851
1,27467,0,31,119630,1000,142485,1,137979,1,1,121655,120327,1,119722,1,1,126504,1,30409
1,6302,0,42,118779,1000,303218,1,128212,1,1,136030,119126,1,119083,1,1,129100,1,10140
1,57534,0,49,119441,1000,32020,1,128120,1,1,164902,119789,1,118991,1,1,126427,1,45559
1,5067,0,38,122241,1000,143022,1,138341,1,1,226867,122939,1,119703,1,1,128746,1,85970
1,58902,0,42,121841,6000,295086,1,138444,1,1,143432,122539,2,119703,1,1,127684,1,87474
1,71207,0,33,120835,1000,130504,1,128385,1,1,133059,121183,1,118832,1,1,130432,2,80363
1,7461,0,35,119150,2000,303218,1,128445,1,1,121833,119499,1,118832,1,1,128510,1,52066
1,18467,0,38,119339,1000,130766,1,128299,1,1,161557,119686,1,118832,1,1,127730,1,83716
1,4696,0,45,120064,1000,315517,1,138223,1,1,121648,120763,1,119703,1,1,129283,1,24985
1,14680,0,39,119630,5000,142485,1,138218,1,1,121628,120327,1,119961,1,1,126504,1,30429
1,8524,0,32,119650,1000,315517,1,138325,1,1,121648,120347,1,119703,1,1,126940,1,44953
1,15407,1,30,120800,1000,130630,1,128224,1,1,130888,121149,1,118832,1,1,131419,1,88229
1,22818,0,41,121290,2000,261917,1,128342,1,1,135892,121639,1,118832,1,1,128345,1,36035
1,7590,0,35,120528,1000,315517,1,138223,1,1,122527,121226,1,119703,1,1,127023,1,90335
1,6694,0,41,119630,2000,142485,1,138218,1,1,121628,120327,2,119961,1,1,126841,1,29620
0,51828,0,47,120739,1000,317393,1,139254,1,1,122548,121437,1,119703,1,1,127877,1,49400
1,25291,0,39,139712,1000,143210,1,138325,1,1,131335,140411,1,119703,1,1,128919,1,45086
1,5214,0,32,119510,3000,130937,1,128051,1,1,169488,119857,1,118832,1,1,126602,1,84215
1,57834,0,42,121671,1000,142929,1,139595,2,1,310146,122370,1,121338,1,1,178519,1,11108
1,5011,0,41,119785,1000,130723,1,128299,1,1,311162,120133,1,118832,1,1,127528,1,85038
1,14749,0,39,122467,1000,16972,1,128445,1,1,172536,122815,1,118832,1,1,126996,1,13812
1,20964,0,32,127619,1000,130766,1,128462,1,1,281314,127967,1,119186,1,1,127071,1,51168
0,45981,0,39,123518,1000,131520,1,128385,1,1,311729,123866,1,118832,1,1,127445,1,41407
0,20484,0,50,120634,5000,142996,1,138223,1,1,136991,121332,1,119703,1,1,128903,1,30125
1,13459,0,40,119080,1000,282787,1,128224,1,1,281314,119428,1,118832,1,1,131419,1,287530
1,5414,0,40,119193,1000,303218,1,128342,1,1,119777,119542,1,118832,2,1,128542,1,29126
1,788,0,42,119325,1000,130752,1,128342,1,1,132005,119672,1,118832,1,1,127730,1,51152
1,1286,0,46,119650,1000,315517,1,137960,1,1,121648,120347,1,119703,2,1,127530,1,47133
1,1601,0,46,118844,1000,130186,1,128326,1,1,119925,180952,1,118832,1,1,127056,1,42378
1,1543,0,35,119193,10000,303218,1,128412,1,1,119777,119542,1,118832,1,1,130188,1,27366
1,2747,0,40,120141,10000,142996,1,138289,1,1,312004,120838,1,120032,1,1,129443,1,89228
1,139611,0,42,131352,1000,132083,1,128040,1,1,181697,131700,1,118773,1,1,128330,1,82630
1,58544,0,40,119441,1000,32020,1,127890,1,1,294066,119789,1,118761,1,1,126427,1,51515
1,1512,0,46,123116,1000,143782,1,137901,1,1,152543,123814,1,119644,1,1,127070,1,36021
1,3122,0,40,121593,1000,143236,1,138298,1,1,158691,122291,1,119703,1,1,134441,1,41961
1,17689,1,28,120447,1000,143302,1,140863,1,1,198516,121144,1,122606,1,1,179718,1,46606
1,2802,0,43,122088,6000,143022,1,138289,1,2,270748,122786,1,120032,1,1,126921,1,52068
1,139611,0,35,131352,1000,132083,1,128040,1,1,181697,131700,1,118773,2,1,128330,1,26363
1,207,0,45,118779,7000,303218,1,128412,1,1,119777,119126,1,118832,1,1,130188,1,12963
1,21229,0,37,119715,4000,142485,1,138094,1,1,122077,182173,1,119837,1,1,126498,1,29448
1,4890,0,40,119917,1000,274216,1,138886,1,3,305276,120614,1,120629,1,1,128746,1,85408
1,48978,0,42,118917,1000,282787,1,132973,1,1,119914,119264,1,123751,1,1,126591,1,26445
1,5541,0,44,120429,1000,333172,1,138298,1,1,136384,121127,1,119703,1,1,127134,1,13989
1,20855,0,47,119650,1000,315517,1,139061,1,1,121648,120347,1,120804,1,1,132831,1,10174
1,4966,0,40,120570,1000,143022,1,138298,1,1,230085,121268,1,119703,1,1,127445,1,27444
1,52093,0,32,155701,1000,143265,1,138211,1,1,157700,156399,1,119954,1,1,128354,2,87036
1,3907,0,40,118779,1000,303218,1,128385,1,1,119777,119126,1,118832,1,1,130432,1,70371
1,21055,0,43,118844,1000,130186,1,127968,1,3,159665,180952,1,118832,1,2,28215,1,88119
1,5493,1,46,124294,6000,143360,1,138223,1,1,132274,124993,1,119703,1,1,127023,2,17113
1,72222,0,34,119684,1000,32092,1,127932,1,1,130673,120032,1,118803,1,1,127359,1,84827
1,10075,0,35,119630,1000,142485,1,137952,1,1,121697,120327,1,6852,2,1,126515,1,84763
1,4657,0,34,119650,1000,315517,1,138298,1,1,244725,120347,1,119703,1,1,127801,1,46052
1,1689,0,43,119715,1000,142485,1,138325,1,1,172751,182173,1,119703,1,1,127127,1,55580
1,7445,0,43,120064,60000,315517,1,137960,2,1,244725,120763,1,119703,1,1,126972,1,14811
1,18227,0,39,119650,1000,315517,1,138384,1,1,121648,120347,1,119703,1,1,128981,1,35423
1,5414,0,36,121645,1000,131259,1,128342,1,3,120830,121994,1,118832,1,1,128542,1,88229
1,2051,0,35,121693,1000,315517,1,137960,1,1,315183,122391,1,119703,1,1,126524,1,41740
1,129931,0,37,119193,1000,303218,1,128658,1,1,139134,119542,1,119529,1,2,132155,1,114607
1,2410,0,39,120429,2000,333172,1,137960,1,1,254033,121127,1,119703,1,1,127121,1,88496
1,46186,0,40,120064,2000,315517,1,138325,1,1,121648,120763,1,119703,1,1,13294,1,47694
1,23362,0,32,121563,3000,303218,1,128051,1,1,129793,121911,1,118832,1,1,128291,1,13812
1,7020,0,38,119150,1000,303218,1,128342,1,1,134586,119499,1,118832,1,1,131674,1,107568
1,3915,0,34,121915,1000,315517,1,138325,1,1,234572,122614,1,119703,2,1,128450,1,85785
1,5542,0,44,119193,1000,303218,1,128342,1,1,292790,119542,1,118832,1,1,127063,1,14639
1,3617,0,46,119650,1000,320873,1,128342,1,1,281314,119998,1,118832,1,1,130296,1,49342
1,1642,0,36,120141,12000,142996,1,138325,1,1,239022,120838,1,119703,1,1,137555,1,45926
1,15420,0,42,118917,3000,282787,2,129090,1,1,119915,119264,1,119933,1,1,126591,1,51222
1,51156,0,37,120064,2000,315517,1,138341,1,1,121648,120763,1,119703,1,1,130632,1,52229
1,8472,0,32,120074,1000,142929,1,138223,1,1,315364,309466,1,119703,1,1,133069,1,85019
1,17569,1,42,137553,2000,142929,1,138223,1,1,314350,138251,1,119703,1,1,133000,1,13989
1,15426,0,34,120381,1000,143236,1,138223,1,1,314331,121078,1,119703,1,1,131490,2,24984
1,49887,0,32,134415,2000,315517,1,138411,1,1,122002,135113,1,119703,1,1,130627,1,17096
1,6253,0,41,119650,1000,320873,1,128342,1,1,281314,119998,1,118832,2,1,126986,1,88229
1,6472,0,37,118779,1000,303218,1,128342,1,1,119777,119126,1,118832,1,1,127405,1,90180
1,25330,0,37,130507,2000,143210,1,138384,1,1,134544,131206,1,119703,1,1,126937,1,50019
1,4679,0,45,120429,4000,333172,1,138223,1,1,283185,121127,1,119703,1,1,129171,1,27362
1,5555,0,41,120003,2000,315517,1,138298,1,1,136457,120701,1,119703,1,1,127134,1,56124
1,53298,0,44,119707,2000,130723,1,128290,1,1,204755,120055,1,119161,1,2,127276,1,26386
1,6868,0,42,127431,1000,31323,1,137967,2,1,136112,128129,1,119703,1,1,15345,1,31033
1,46272,0,48,125759,1000,130942,1,128326,1,1,308270,126107,1,118832,1,1,134859,2,54156
1,17636,0,37,134590,1000,136435,1,128051,1,1,123257,134939,1,118832,1,1,134686,1,51222
1,124943,0,39,119193,7000,303218,1,128224,1,1,242854,119542,1,118832,1,1,130822,1,89090
1,1352,1,41,119325,1000,130752,1,127961,1,1,132005,119672,1,118832,1,1,127459,1,31799
1,49611,0,37,122516,8000,143558,1,138050,1,1,122701,123215,1,119703,1,1,127011,1,85214
1,50386,0,35,119441,2000,32020,1,128265,1,1,283606,119789,1,118797,1,1,126433,1,29430
1,5224,0,41,124543,1000,134215,1,127961,2,1,306928,124891,1,118832,1,1,129226,1,12990
1,15682,0,37,130647,1000,317393,1,138050,1,1,164437,131345,1,119703,1,1,131012,1,25856
1,16083,0,32,119650,1000,320873,1,128224,1,1,281314,119998,1,118832,1,1,129100,1,16815
1,51,0,43,119657,2000,303218,1,128412,1,1,119777,120005,1,118832,1,1,128517,1,36860
1,1967,0,40,121841,1000,295086,1,142972,1,1,163671,122539,2,124622,1,1,131490,1,24014
1,49841,1,45,118779,1000,303218,1,128299,1,1,242854,119126,1,118832,1,1,135717,1,89705
1,64797,0,36,118751,9000,32020,1,128003,1,1,119750,119100,1,118874,1,1,126427,1,86698
1,50194,0,32,119244,4000,130671,1,128079,1,1,123257,119591,1,118950,1,1,126427,1,83740
1,15649,0,31,127556,1000,305094,1,129427,1,1,195515,127905,1,119127,1,1,127172,1,84353
1,4640,0,54,133984,2000,131169,1,127893,1,1,238664,134332,1,118764,1,1,126427,1,87728
1,49462,0,43,120167,37000,143022,1,138341,1,1,303878,120864,1,119703,1,1,128218,1,89228
1,20936,0,41,119715,1000,142485,1,138338,1,1,127455,182173,1,119703,1,2,126590,1,45324
1,4300,0,36,119650,19000,315517,1,141784,1,1,121648,120347,1,123527,1,1,127762,1,36126
1,17895,0,35,119729,5000,44391,1,138384,1,1,123945,120427,1,119703,1,1,127293,1,31033
1,21900,0,32,124810,1000,142996,1,138384,1,1,237456,125509,1,119703,1,1,131764,1,45129
1,67344,0,38,119441,1000,32020,1,127910,1,1,199911,119789,1,118781,1,1,126461,1,53760
1,3331,0,39,118917,1000,282787,1,129255,1,1,119914,119264,1,131441,1,1,126591,1,84465
1,25625,0,39,118779,1000,303218,1,128342,3,1,119777,119126,1,118832,1,1,127405,1,92266
1,7803,0,37,128427,3000,317393,1,138255,1,1,197386,129126,1,119998,1,1,127243,1,25851
0,27637,0,34,119193,1000,303218,1,128412,1,1,119777,119542,1,118832,1,1,126963,1,42252
1,2364,0,41,129973,1000,29271,1,138298,1,1,131338,130672,1,119703,1,1,127801,1,14811
1,53387,0,40,125759,1000,130942,1,129920,1,1,150308,126107,1,120791,3,1,132315,1,33022
1,2271,0,38,124521,1000,132817,1,128224,1,1,306928,124869,1,118832,1,1,128373,1,87748
1,51156,0,29,119193,5000,303218,1,128412,1,1,119777,119542,1,118832,1,1,128517,1,25168
1,4987,0,40,122088,2000,143022,1,138341,1,1,307459,122786,1,119703,1,1,128218,1,43384
0,46495,0,44,120650,11000,32020,1,129255,1,1,150868,120999,1,118832,1,1,156999,1,24506
1,17448,0,46,119436,2000,282787,1,127943,1,1,120434,119784,1,118814,1,1,126591,1,88107
1,884,0,35,119132,1000,303218,1,128412,1,1,134539,119480,1,118832,1,1,129075,1,53237
1,5071,0,45,121217,2000,130723,1,128299,1,1,269060,121565,1,118832,1,1,129657,1,27555
1,51798,0,40,119868,1000,305094,1,128177,1,1,243122,120216,1,119426,1,1,127656,1,49020
1,79872,0,39,119715,1000,142485,1,138089,1,1,142015,182173,1,119832,1,1,128044,2,84137
1,17020,0,38,119441,1000,32020,1,127953,1,1,283606,119789,1,5981,1,1,126444,1,37654
1,7032,0,37,119132,3000,303218,1,128445,1,1,127077,119480,1,118832,2,1,128510,1,48399
1,21906,0,41,120141,1000,142996,1,138325,1,1,161785,120838,1,119703,1,1,127127,1,43282
1,14816,0,34,129102,1000,16972,1,128385,1,1,304701,129451,2,118832,1,1,127295,1,84215
1,3920,0,38,120528,1000,315517,1,138341,1,1,122527,121226,1,119703,1,1,128607,1,35239
1,56639,0,37,119622,1000,44319,1,138078,1,1,124061,120321,1,119821,1,1,126498,1,43778
1,5423,0,43,118779,1000,303218,1,128342,1,1,119777,119126,1,118832,1,1,128147,1,88169
1,21046,0,37,121841,1000,295086,1,138341,1,1,178187,122539,1,119703,1,1,157830,1,55494
1,8581,2,37,119193,1000,303218,1,128299,1,1,119777,119542,2,118832,1,1,127332,1,51827
